deployment_id,deployment_day_id_t,deployment_day_id_t_1,date_t,date_t_1,observation_order_t,day_sequence,window_start,window_end,lag_duration_hours,metrics_complete,temp_data_coverage,wind_data_coverage,butterfly_data_coverage,max_butterflies_t,butterflies_95th_percentile_t,butterflies_top3_mean_t,sum_butterflies_direct_sun_t,time_of_max_t,max_butterflies_t_1,butterflies_95th_percentile_t_1,butterflies_top3_mean_t_1,time_of_max_t_1,temp_max_t_1,temp_min_t_1,temp_mean_t_1,temp_at_max_count_t_1,hours_above_15C_t_1,degree_hours_above_15C_t_1,wind_avg_sustained_t_1,wind_max_gust_t_1,wind_gust_sum_t_1,wind_gust_sum_above_2ms_t_1,wind_gust_hours_t_1,wind_minutes_above_2ms_t_1,wind_gust_sd_t_1,wind_mode_gust_t_1,sum_butterflies_direct_sun,days_since_oct15_t,butterfly_diff,butterfly_diff_cbrt,butterfly_diff_log,butterfly_diff_95th,butterfly_diff_95th_cbrt,butterfly_diff_95th_log,butterfly_diff_top3,butterfly_diff_top3_cbrt,butterfly_diff_top3_log,Observer,horizontal_dist_to_cluster_m,grove,view_id
SC1,SC1_20231119,SC1_20231118,2023-11-19,2023-11-18,2,3,2023-11-18 06:30:02,2023-11-19 06:30:02,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,21.0,20.9,20.333333333333332,5.0,2023-11-19 07:30:01,56.0,55.95,55.666666666666664,2023-11-18 06:30:02,18.0,13.0,15.602076124567475,16.0,116.5,118.5,0.8557331480194579,4.9,1862.9000000000003,1299.8,31.04833333333334,455,1.2943919157654606,0.0,0.0,35,-35.0,-3.2710663101885897,-3.58351893845611,-35.050000000000004,-3.272623219662218,-3.584906863730958,-35.33333333333333,-3.2814178548547828,-3.592735593561034,Skyler,4.2,Spring Canyon,1A
SC1,SC1_20231120,SC1_20231119,2023-11-20,2023-11-19,3,4,2023-11-19 07:30:01,2023-11-20 07:30:01,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,5.0,5.0,5.0,3.0,2023-11-20 06:30:01,21.0,20.9,20.333333333333332,2023-11-19 07:30:01,21.0,8.0,13.328125,11.0,34.0,59.5,0.8356745479833102,4.5,2101.7000000000003,865.4,35.028333333333336,498,0.8346795136839147,2.0,5.0,36,-16.0,-2.5198420997897464,-2.833213344056216,-15.899999999999999,-2.514581453799839,-2.8273136219290276,-15.333333333333332,-2.484346637906945,-2.793208009442517,Skyler,4.2,Spring Canyon,1A
SC10,SC10_20240107,SC10_20240106,2024-01-07,2024-01-06,2,3,2024-01-06 16:06:04,2024-01-07 16:06:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,78.0,77.0,74.66666666666667,104.0,2024-01-07 15:36:04,39.0,29.9,32.333333333333336,2024-01-06 16:06:04,19.0,5.0,11.213793103448277,13.0,14.0,33.5,1.6514246004169564,7.0,3232.6000000000004,2404.7,53.87666666666667,815,1.263766768679003,1.0,104.0,84,39.0,3.3912114430141664,3.6888794541139363,47.1,3.6113837181884034,3.8732821771117156,42.333333333333336,3.485198261658764,3.7689221617874726,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240108,SC10_20240107,2024-01-08,2024-01-07,3,4,2024-01-07 15:36:04,2024-01-08 15:36:04,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,130.0,127.0,128.0,176.0,2024-01-08 15:06:04,78.0,77.0,74.66666666666667,2024-01-07 15:36:04,19.0,3.0,9.048275862068966,15.0,15.0,43.0,0.7863004172461752,4.7,1597.2,959.6999999999998,26.62,437,1.0688657339437528,0.0,176.0,85,52.0,3.7325111568172478,3.970291913552122,50.0,3.6840314986403864,3.9318256327243257,53.33333333333333,3.7641441155241138,3.9951379121386528,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240109,SC10_20240108,2024-01-09,2024-01-08,4,5,2024-01-08 15:06:04,2024-01-09 15:06:04,24.0,0.9711878644003805,1.0,0.9993055555555556,0.9166666666666666,148.0,145.0,144.66666666666666,416.0,2024-01-09 16:36:04,130.0,127.0,128.0,2024-01-08 15:06:04,19.0,5.0,10.179310344827586,18.0,16.0,42.0,0.7550382209867964,3.7,1502.4,660.1,25.040000000000003,330,0.9130740612757239,0.0,416.0,86,18.0,2.6207413942088964,2.9444389791664403,18.0,2.6207413942088964,2.9444389791664403,16.666666666666657,2.5543647746451765,2.8716796248840115,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240110,SC10_20240109,2024-01-10,2024-01-09,5,6,2024-01-09 16:36:04,2024-01-10 16:36:04,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,282.0,180.0,197.0,385.0,2024-01-10 08:36:04,148.0,145.0,144.66666666666666,2024-01-09 16:36:04,18.0,6.0,11.46896551724138,13.0,12.0,23.5,1.4376216968011128,4.3,2862.1000000000004,1813.8000000000002,47.701666666666675,861,0.738868042708215,2.0,385.0,87,134.0,5.117229946912048,4.90527477843843,35.0,3.2710663101885897,3.58351893845611,52.33333333333334,3.740469626875839,3.9765615265657175,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240111,SC10_20240110,2024-01-11,2024-01-10,6,7,2024-01-10 08:36:04,2024-01-11 08:36:04,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,306.0,220.0,245.66666666666666,456.0,2024-01-11 14:36:04,282.0,180.0,197.0,2024-01-10 08:36:04,18.0,5.0,11.393103448275863,8.0,12.0,23.5,2.1639777468706534,7.4,4234.7,3706.8999999999996,70.57833333333333,1165,1.2530649742679887,3.0,385.0,88,24.0,2.8844991406148166,3.2188758248682006,40.0,3.4199518933533937,3.713572066704308,48.66666666666666,3.6509890774653457,3.905334017277349,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240112,SC10_20240111,2024-01-12,2024-01-11,7,8,2024-01-11 14:36:04,2024-01-12 14:36:04,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,770.0,476.5999999999999,548.0,387.0,2024-01-12 16:06:04,306.0,220.0,245.66666666666666,2024-01-11 14:36:04,18.0,3.0,8.917241379310346,17.0,14.0,30.0,0.8073713490959666,4.1,1635.8000000000002,578.4000000000001,27.263333333333335,318,0.8337655873740268,1.0,387.0,89,464.0,7.741753281255592,6.142037405587356,256.5999999999999,6.354560965707688,5.551407994230198,302.33333333333337,6.711640367144318,5.7148323108427865,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240113,SC10_20240112,2024-01-13,2024-01-12,8,9,2024-01-12 16:06:04,2024-01-13 16:06:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,497.0,420.55,443.3333333333333,1122.0,2024-01-13 14:36:04,770.0,476.5999999999999,548.0,2024-01-12 16:06:04,21.0,5.0,10.63448275862069,13.0,16.0,45.0,0.7761640027797082,3.2,1590.8,740.1999999999999,26.513333333333332,445,0.9917555239049745,0.0,1122.0,90,-273.0,-6.48715411671635,-5.6131281063880705,-56.0499999999999,-3.8270006763425437,-4.043928076308083,-104.66666666666669,-4.712696419393292,-4.660289485209171,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240114,SC10_20240113,2024-01-14,2024-01-13,9,10,2024-01-13 14:36:04,2024-01-14 14:36:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,500.0,499.0,499.0,0.0,2024-01-14 08:06:04,497.0,420.55,443.3333333333333,2024-01-13 14:36:04,19.0,8.0,11.248275862068965,19.0,4.0,10.5,0.4501042390548991,2.6,947.1999999999999,90.60000000000004,15.786666666666665,66,0.6370349849502737,0.0,42.0,91,3.0,1.4422495703074083,1.3862943611198906,78.44999999999999,4.280859582207425,4.375127892982725,55.666666666666686,3.8182562572811785,4.037186148382152,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240115,SC10_20240114,2024-01-15,2024-01-14,10,11,2024-01-14 08:06:04,2024-01-15 08:06:04,24.0,0.9711878644003805,1.0,0.9993055555555556,0.9166666666666666,397.0,283.44999999999993,294.0,373.0,2024-01-15 08:26:04,500.0,499.0,499.0,2024-01-14 08:06:04,14.0,6.0,10.755244755244755,10.0,0.0,0.0,0.36435024322446147,2.2,766.6,4.4,12.776666666666667,10,0.5909189743938335,0.0,0.0,92,-103.0,-4.687548147653597,-4.6443908991413725,-215.55000000000007,-5.995830436461176,-5.377821467660636,-205.0,-5.896368539970366,-5.327876168789581,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240116,SC10_20240115,2024-01-16,2024-01-15,11,12,2024-01-15 08:26:04,2024-01-16 08:26:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,79.0,68.9,71.66666666666667,145.0,2024-01-16 07:26:04,397.0,283.44999999999993,294.0,2024-01-15 08:26:04,20.0,7.0,11.848275862068965,9.0,16.0,40.5,0.19242529534398886,2.2,403.1,4.4,6.718333333333334,6,0.517531033842916,0.0,373.0,93,-318.0,-6.825624196557114,-5.765191102784844,-214.54999999999993,-5.986543918947491,-5.373192901193144,-222.33333333333331,-6.058077986009074,-5.408665423716902,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240117,SC10_20240116,2024-01-17,2024-01-16,12,13,2024-01-16 07:26:04,2024-01-17 07:26:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,5.0,4.0,4.333333333333333,2.0,2024-01-17 16:26:04,79.0,68.9,71.66666666666667,2024-01-16 07:26:04,20.0,8.0,12.337931034482759,8.0,13.0,39.5,0.2686587908269632,2.2,582.9000000000001,2.2,9.715000000000002,16,0.609939101441787,0.0,145.0,94,-74.0,-4.198336453808407,-4.31748811353631,-64.9,-4.0186627896488725,-4.188138441508461,-67.33333333333334,-4.068272530108637,-4.2243976904702984,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240118,SC10_20240117,2024-01-18,2024-01-17,13,14,2024-01-17 16:26:04,2024-01-18 16:26:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,5.0,4.0,4.333333333333333,14.0,2024-01-18 08:26:04,5.0,4.0,4.333333333333333,2024-01-17 16:26:04,19.0,6.0,10.931034482758621,12.0,18.0,30.5,0.28471160528144546,4.1,717.3000000000001,145.9,11.955000000000002,84,0.7265272803680726,0.0,14.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240119,SC10_20240118,2024-01-19,2024-01-18,14,15,2024-01-18 08:26:04,2024-01-19 08:26:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,0.0,0.0,0.0,0.0,2024-01-19 06:56:04,5.0,4.0,4.333333333333333,2024-01-18 08:26:04,19.0,8.0,12.186206896551724,9.0,18.0,30.5,0.40840861709520504,4.3,1057.0,349.29999999999995,17.616666666666667,181,0.8859565238934759,0.0,14.0,96,-5.0,-1.7099759466766968,-1.791759469228055,-4.0,-1.5874010519681994,-1.6094379124341003,-4.333333333333333,-1.630324415502916,-1.6739764335716716,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240122,SC10_20240121,2024-01-22,2024-01-21,17,18,2024-01-21 06:56:04,2024-01-22 06:56:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,4.0,3.0,3.3333333333333335,0.0,2024-01-22 12:56:04,0.0,0.0,0.0,2024-01-21 06:56:04,23.0,12.0,15.089655172413794,13.0,22.5,89.0,1.7010423905489924,7.2,4050.8999999999996,3486.3,67.515,1146,1.191107164213566,2.0,0.0,99,4.0,1.5874010519681994,1.6094379124341003,3.0,1.4422495703074083,1.3862943611198906,3.3333333333333335,1.4938015821857216,1.4663370687934272,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240123,SC10_20240122,2024-01-23,2024-01-22,18,19,2024-01-22 12:56:04,2024-01-23 12:56:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,357.0,245.95,282.6666666666667,265.0,2024-01-23 16:26:04,4.0,3.0,3.3333333333333335,2024-01-22 12:56:04,19.0,11.0,12.820689655172414,14.0,10.0,20.0,1.2259902710215427,3.4,2404.0,662.6,40.06666666666667,432,0.4983467619428199,1.5,71.0,100,353.0,7.067376614721954,5.869296913133774,242.95,6.239823439010384,5.496963286261846,279.33333333333337,6.536936325402582,5.635979371304838,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240124,SC10_20240123,2024-01-24,2024-01-23,19,20,2024-01-23 16:26:04,2024-01-24 16:26:04,24.0,0.9854569636489042,1.0,0.9986111111111111,0.9583333333333334,309.0,299.9,302.3333333333333,0.0,2024-01-24 16:26:04,357.0,245.95,282.6666666666667,2024-01-23 16:26:04,14.0,11.0,12.03448275862069,14.0,0.0,0.0,0.5177329624478443,3.8,1075.8,345.9,17.93,180,0.8597186551088797,0.0,12.0,101,-48.0,-3.634241185664279,-3.8918202981106265,53.94999999999999,3.778596195874829,4.00642368084963,19.66666666666663,2.6992529559523355,3.02852209637698,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240125,SC10_20240124,2024-01-25,2024-01-24,20,21,2024-01-24 16:26:04,2024-01-25 16:26:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,270.0,266.7,260.0,406.0,2024-01-25 09:56:04,309.0,299.9,302.3333333333333,2024-01-24 16:26:04,20.0,11.0,13.372413793103448,14.0,15.0,44.0,0.49291174426685197,3.2,991.3000000000001,444.59999999999997,16.52166666666667,271,0.9447174330396574,0.0,406.0,102,-39.0,-3.3912114430141664,-3.6888794541139363,-33.19999999999999,-3.214001150587008,-3.5322256440685593,-42.333333333333314,-3.4851982616587636,-3.768922161787472,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240126,SC10_20240125,2024-01-26,2024-01-25,21,22,2024-01-25 09:56:04,2024-01-26 09:56:04,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,137.0,96.9,109.66666666666667,178.0,2024-01-26 09:26:04,270.0,266.7,260.0,2024-01-25 09:56:04,20.0,6.0,11.793103448275861,13.0,17.0,46.0,0.5462126476719944,3.2,1139.6000000000001,463.4,18.993333333333336,285,0.9216174067258232,0.0,451.0,103,-133.0,-5.104468722001463,-4.897839799950911,-169.79999999999998,-5.53748498926711,-5.14049328135447,-150.33333333333331,-5.317225706598407,-5.019484909373238,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240127,SC10_20240126,2024-01-27,2024-01-26,22,23,2024-01-26 09:26:04,2024-01-27 09:26:04,24.0,0.9854569636489042,1.0,0.9986111111111111,0.9583333333333334,0.0,0.0,0.0,0.0,2024-01-27 06:56:04,137.0,96.9,109.66666666666667,2024-01-26 09:26:04,24.0,9.0,14.875862068965517,15.0,28.0,131.5,0.18970792767732964,2.4,440.19999999999993,16.400000000000002,7.336666666666665,13,0.5404746409017595,0.0,142.0,104,-137.0,-5.155136735475772,-4.927253685157205,-96.9,-4.5931214142922085,-4.583946549536464,-109.66666666666667,-4.786575142073452,-4.706522680248379,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240128,SC10_20240127,2024-01-28,2024-01-27,23,24,2024-01-27 06:56:04,2024-01-28 06:56:04,24.0,0.6268832088288964,1.0,0.26875,0.9166666666666666,8.0,6.699999999999996,6.333333333333333,0.0,2024-01-28 17:50:01,0.0,0.0,0.0,2024-01-27 06:56:04,28.0,9.0,15.80281690140845,9.0,34.0,148.5,0.20310077519379843,1.6,111.9,0.0,1.865,0,0.4678094099668159,0.0,0.0,105,8.0,2.0,2.1972245773362196,6.699999999999996,1.8852036310209856,2.041220328859638,6.333333333333333,1.8501663676371822,1.992430164690206,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240129,SC10_20240128,2024-01-29,2024-01-28,24,25,2024-01-28 17:50:01,2024-01-29 17:50:01,24.0,0.34179716080852895,1.0,0.041666666666666664,0.9583333333333334,23.0,14.699999999999996,15.666666666666666,15.0,2024-01-29 14:50:01,8.0,6.699999999999996,6.333333333333333,2024-01-28 17:50:01,29.0,11.0,17.151724137931033,16.0,51.0,208.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,106,15.0,2.46621207433047,2.772588722239781,8.0,2.0,2.1972245773362196,9.333333333333332,2.105453199218793,2.3353749158170363,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240130,SC10_20240129,2024-01-30,2024-01-29,25,26,2024-01-29 14:50:01,2024-01-30 14:50:01,24.0,0.0,1.0,0.0,0.9583333333333334,10.0,9.0,9.333333333333334,23.0,2024-01-30 16:20:01,23.0,14.699999999999996,15.666666666666666,2024-01-29 14:50:01,25.0,7.0,13.586206896551724,25.0,26.0,95.5,,,,,,0,,,23.0,107,-13.0,-2.3513346877207573,-2.6390573296152584,-5.699999999999996,-1.786315987708056,-1.9021075263969198,-6.333333333333332,-1.8501663676371822,-1.992430164690206,Emery,7.5,Spring Canyon,2A
SC10,SC10_20240131,SC10_20240130,2024-01-31,2024-01-30,26,27,2024-01-30 16:20:01,2024-01-31 16:20:01,24.0,0.0,1.0,0.0,0.9583333333333334,9.0,7.949999999999999,8.0,0.0,2024-01-31 09:50:01,10.0,9.0,9.333333333333334,2024-01-30 16:20:01,18.0,8.0,12.006896551724138,13.0,13.0,12.0,,,,,,0,,,0.0,108,-1.0,-1.0,-0.6931471805599453,-1.0500000000000007,-1.0163963568148537,-0.7178397931503172,-1.333333333333334,-1.1006424162982091,-0.8472978603872039,Emery,7.5,Spring Canyon,2A
SC12,SC12_20240129,SC12_20240128,2024-01-29,2024-01-28,2,3,2024-01-28 07:30:00,2024-01-29 07:30:00,24.0,0.9714127805419094,1.0,1.0,0.9166666666666666,159.0,70.04999999999997,88.0,140.0,2024-01-29 17:00:01,37.0,27.749999999999996,29.333333333333332,2024-01-28 07:30:00,29.0,12.0,17.57638888888889,15.0,56.5,217.5,0.8984027777777778,3.0,1748.1000000000001,512.3999999999999,29.135,309,0.7578954060360958,1.0,49.0,106,122.0,4.9596756638423,4.812184355372417,42.29999999999997,3.4842832712618543,3.7681526350084433,58.66666666666667,3.885651122167637,4.088773517172646,Vincent,12.6,Spring Canyon,4A
SC12,SC12_20240130,SC12_20240129,2024-01-30,2024-01-29,3,4,2024-01-29 17:00:01,2024-01-30 17:00:01,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,143.0,138.7,138.33333333333334,584.0,2024-01-30 10:30:01,159.0,70.04999999999997,88.0,2024-01-29 17:00:01,19.0,8.0,12.517241379310345,16.0,18.5,19.5,0.8550382209867965,3.4,1608.4,165.99999999999997,26.80666666666667,123,0.6267995643016756,1.0,599.0,107,-16.0,-2.5198420997897464,-2.833213344056216,68.65000000000002,4.094619155818753,4.243482700225815,50.33333333333334,3.6922001096384265,3.9383403137455195,Vincent,12.6,Spring Canyon,4A
SC12,SC12_20240131,SC12_20240130,2024-01-31,2024-01-30,4,5,2024-01-30 10:30:01,2024-01-31 10:30:01,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,149.0,129.09999999999994,112.33333333333333,18.0,2024-01-31 09:30:01,143.0,138.7,138.33333333333334,2024-01-30 10:30:01,19.0,8.0,12.104166666666666,14.0,12.5,19.0,0.6785962473940236,4.1,1385.7,217.49999999999997,23.095000000000002,154,0.7398435108480289,0.0,206.0,108,6.0,1.8171205928321397,1.9459101490553132,-9.600000000000051,-2.125317138365226,-2.3608540011180263,-26.000000000000014,-2.9624960684073707,-3.2958368660043296,Vincent,12.6,Spring Canyon,4A
SC12,SC12_20240201,SC12_20240131,2024-02-01,2024-01-31,5,6,2024-01-31 09:30:01,2024-02-01 09:30:01,24.0,0.9854569636489042,1.0,0.9986111111111111,0.9583333333333334,29.0,26.0,27.0,68.0,2024-02-01 15:30:01,149.0,129.09999999999994,112.33333333333333,2024-01-31 09:30:01,16.0,10.0,12.793103448275861,13.0,9.0,1.0,2.1639082058414463,12.8,4987.200000000001,4511.3,83.12000000000002,964,2.593217060874786,3.0,19.0,109,-120.0,-4.93242414866094,-4.795790545596741,-103.09999999999994,-4.689064662850841,-4.6453519756209225,-85.33333333333333,-4.402569665192835,-4.458215773031428,Vincent,12.6,Spring Canyon,4A
SC12,SC12_20240202,SC12_20240201,2024-02-02,2024-02-01,6,7,2024-02-01 15:30:01,2024-02-02 15:30:01,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,35.0,32.64999999999999,31.333333333333332,202.0,2024-02-02 08:00:01,29.0,26.0,27.0,2024-02-01 15:30:01,16.0,6.0,10.517241379310345,15.0,3.0,0.5,1.0575399583043779,5.5,2015.6,1263.2999999999997,33.593333333333334,514,1.0894612444918037,0.0,200.0,110,6.0,1.8171205928321397,1.9459101490553132,6.6499999999999915,1.880502355567802,2.0347056478384435,4.333333333333332,1.630324415502916,1.6739764335716714,Vincent,12.6,Spring Canyon,4A
SC12,SC12_20240203,SC12_20240202,2024-02-03,2024-02-02,7,8,2024-02-02 08:00:01,2024-02-03 08:00:01,24.0,0.9856853430229319,1.0,0.9993055555555556,0.9583333333333334,26.0,25.599999999999994,23.333333333333332,22.0,2024-02-03 11:30:01,35.0,32.64999999999999,31.333333333333332,2024-02-02 08:00:01,16.0,5.0,9.758620689655173,8.0,1.5,0.5,1.037109103544128,4.1,1992.8000000000002,964.9,33.21333333333334,411,0.9161697429124323,1.0,205.0,111,-9.0,-2.080083823051904,-2.302585092994046,-7.049999999999997,-1.9174749793745378,-2.085672091430472,-8.0,-2.0,-2.1972245773362196,Vincent,12.6,Spring Canyon,4A
SC4,SC4_20231205,SC4_20231204,2023-12-05,2023-12-04,2,3,2023-12-04 09:30:01,2023-12-05 09:30:01,24.0,0.9711878644003805,1.0,0.9993055555555556,0.9166666666666666,193.0,187.0,188.33333333333334,104.0,2023-12-05 07:00:01,569.0,497.0,465.0,2023-12-04 09:30:01,24.0,10.0,16.282758620689656,19.0,43.5,162.0,0.4423905489923558,2.6,906.0,93.60000000000001,15.1,87,0.7250815858455323,0.0,377.0,51,-376.0,-7.217652160277389,-5.932245187448011,-310.0,-6.767899452107007,-5.739792912179234,-276.66666666666663,-6.516068070625169,-5.626421353498733,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231206,SC4_20231205,2023-12-06,2023-12-05,3,4,2023-12-05 07:00:01,2023-12-06 07:00:01,24.0,0.9854569636489042,1.0,0.9986111111111111,0.9583333333333334,6.0,4.849999999999998,4.333333333333333,0.0,2023-12-06 15:30:01,193.0,187.0,188.33333333333334,2023-12-05 07:00:01,30.0,9.0,15.875862068965517,13.0,26.5,255.0,0.16780250347705147,2.6,377.3,19.200000000000003,6.288333333333333,18,0.4858002216912931,0.0,104.0,52,-187.0,-5.718479064871316,-5.236441962829949,-182.15,-5.668607562750467,-5.210305489224823,-184.0,-5.68773395970313,-5.220355825078324,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231207,SC4_20231206,2023-12-07,2023-12-06,4,5,2023-12-06 15:30:01,2023-12-07 15:30:01,24.0,0.9854569636489042,1.0,0.9986111111111111,0.9583333333333334,184.0,169.9,174.0,80.0,2023-12-07 16:00:01,6.0,4.849999999999998,4.333333333333333,2023-12-06 15:30:01,20.0,9.0,13.482758620689655,18.0,22.5,66.5,0.8767037552155772,4.3,1793.2,1138.0,29.886666666666667,482,1.1765104571804899,0.0,80.0,53,178.0,5.6252263283418555,5.187385805840755,165.05,5.485360517344216,5.112288947822756,169.66666666666666,5.536035196037014,5.139712336371398,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231208,SC4_20231207,2023-12-08,2023-12-07,5,6,2023-12-07 16:00:01,2023-12-08 16:00:01,24.0,0.9711878644003805,1.0,0.9993055555555556,0.9166666666666666,337.0,268.0,290.3333333333333,547.0,2023-12-08 15:00:01,184.0,169.9,174.0,2023-12-07 16:00:01,20.0,9.0,12.862068965517242,14.0,20.0,49.5,1.5328005559416262,4.1,3104.4000000000005,2023.8000000000002,51.74000000000001,948,0.6155609362698689,2.0,547.0,54,153.0,5.348481241239363,5.0369526024136295,98.1,4.612003934577097,4.596129441335942,116.33333333333331,4.88166594857283,4.765018886929988,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231209,SC4_20231208,2023-12-09,2023-12-08,6,7,2023-12-08 15:00:01,2023-12-09 15:00:01,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,257.0,248.0,244.66666666666666,199.0,2023-12-09 07:30:01,337.0,268.0,290.3333333333333,2023-12-08 15:00:01,26.0,4.0,12.4,19.0,21.5,143.5,0.5794158553546592,3.8,1228.5,372.1,20.475,206,0.8642550899030697,0.0,201.0,55,-80.0,-4.308869380063767,-4.394449154672439,-20.0,-2.7144176165949063,-3.044522437723423,-45.66666666666666,-3.5743721763612517,-3.8430301339411943,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231210,SC4_20231209,2023-12-10,2023-12-09,7,8,2023-12-09 07:30:01,2023-12-10 07:30:01,24.0,0.9711878644003805,1.0,0.9993055555555556,0.9166666666666666,28.0,19.0,21.666666666666668,19.0,2023-12-10 15:00:01,257.0,248.0,244.66666666666666,2023-12-09 07:30:01,26.0,6.0,12.26896551724138,8.0,23.0,152.0,0.12133425990271021,2.0,270.5,0.0,4.508333333333334,1,0.40299816508622144,0.0,199.0,56,-229.0,-6.11803317263662,-5.438079308923196,-229.0,-6.11803317263662,-5.438079308923196,-223.0,-6.064126994506963,-5.4116460518550396,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231211,SC4_20231210,2023-12-11,2023-12-10,8,9,2023-12-10 15:00:01,2023-12-11 15:00:01,24.0,0.9711878644003805,1.0,0.9993055555555556,0.9166666666666666,37.0,27.0,26.333333333333332,16.0,2023-12-11 17:00:01,28.0,19.0,21.666666666666668,2023-12-10 15:00:01,23.0,7.0,14.151724137931035,20.0,23.0,122.5,0.32870048644892286,2.6,755.8000000000001,36.8,12.596666666666668,44,0.644056112845746,0.0,16.0,57,9.0,2.080083823051904,2.302585092994046,8.0,2.0,2.1972245773362196,4.666666666666664,1.6710993116548611,1.734601055388106,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231212,SC4_20231211,2023-12-12,2023-12-11,9,10,2023-12-11 17:00:01,2023-12-12 17:00:01,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,54.0,45.0,48.0,82.0,2023-12-12 08:30:01,37.0,27.0,26.333333333333332,2023-12-11 17:00:01,23.0,5.0,12.26206896551724,13.0,22.0,120.0,0.34951321279554937,2.8,757.5,74.6,12.625,60,0.6577831372102616,0.0,82.0,58,17.0,2.571281590658235,2.8903717578961645,18.0,2.6207413942088964,2.9444389791664403,21.666666666666668,2.7878155357897314,3.120895416507997,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231213,SC4_20231212,2023-12-13,2023-12-12,10,11,2023-12-12 08:30:01,2023-12-13 08:30:01,24.0,0.970962844034495,1.0,0.9986111111111111,0.9166666666666666,18.0,16.0,16.666666666666668,9.0,2023-12-13 15:00:01,54.0,45.0,48.0,2023-12-12 08:30:01,23.0,4.0,11.372413793103448,8.0,22.0,120.0,0.24457579972183582,2.8,524.5,74.6,8.741666666666667,60,0.6733842771324302,0.0,84.0,59,-36.0,-3.3019272488946263,-3.6109179126442243,-29.0,-3.072316825685847,-3.4011973816621555,-31.333333333333332,-3.152599964240036,-3.476098689835273,Kevin,6.3,Spring Canyon,2A
