deployment_id,deployment_day_id_t,deployment_day_id_t_1,date_t,date_t_1,observation_order_t,day_sequence,window_start,window_end,lag_duration_hours,metrics_complete,temp_data_coverage,wind_data_coverage,butterfly_data_coverage,max_butterflies_t,butterflies_95th_percentile_t,butterflies_top3_mean_t,sum_butterflies_direct_sun_t,time_of_max_t,max_butterflies_t_1,butterflies_95th_percentile_t_1,butterflies_top3_mean_t_1,time_of_max_t_1,temp_max,temp_min,temp_mean,temp_at_max_count_t_1,hours_above_15C,degree_hours_above_15C,wind_avg_sustained,wind_max_gust,wind_gust_sum,wind_gust_sum_above_2ms,wind_gust_hours,wind_minutes_above_2ms,wind_gust_sd,wind_mode_gust,sum_butterflies_direct_sun,days_since_oct15_t,butterfly_diff,butterfly_diff_sqrt,butterfly_diff_sq,butterfly_diff_95th,butterfly_diff_95th_sqrt,butterfly_diff_95th_sq,butterfly_diff_top3,butterfly_diff_top3_sqrt,butterfly_diff_top3_sq,Observer,horizontal_dist_to_cluster_m,grove,view_id
SC4,SC4_20231218,SC4_20231217,2023-12-18,2023-12-17,15,16,2023-12-17T07:50:01Z,2023-12-18T07:50:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,8,7.050000000000001,7.333333333333333,0,2023-12-18T07:50:01Z,135,135,132,2023-12-17T07:50:01Z,30,13,18.958620689655177,14,68.5,292,0.4124391938846421,3.8,1004.6,139.39999999999998,16.743333333333332,80,0.721768099280534,0,48,64,-127,-11.269427669584644,-16129,-127.95,-11.311498574459531,-16371.2025,-124.66666666666669,-11.16542281629615,-15541.77777777778,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231219,SC4_20231218,2023-12-19,2023-12-18,16,17,2023-12-18T07:50:01Z,2023-12-19T07:50:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,0,0,0,0,2023-12-19T06:50:01Z,8,7.050000000000001,7.333333333333333,2023-12-18T07:50:01Z,23,13,15.489655172413793,17,36.5,73.5,1.1812934631432546,7.4,2905.7000000000003,1585.1,48.428333333333335,765,0.7697917844879754,2,0,65,-8,-2.8284271247461903,-64,-7.050000000000001,-2.6551836094703507,-49.70250000000001,-7.333333333333333,-2.70801280154532,-53.77777777777777,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231221,SC4_20231220,2023-12-21,2023-12-20,18,19,2023-12-20T07:20:01Z,2023-12-21T07:20:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,4,3,3,3,2023-12-21T13:50:01Z,0,0,0,2023-12-20T07:20:01Z,14,11,12.144827586206896,13,0,0,0.7037552155771906,5.7,1872.4,1025.1999999999998,31.206666666666667,438,1.1376255477015007,0,0,67,4,2,16,3,1.7320508075688772,9,3,1.7320508075688772,9,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231222,SC4_20231221,2023-12-22,2023-12-21,19,20,2023-12-21T13:50:01Z,2023-12-22T13:50:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,131,130,126.66666666666669,80,2023-12-22T16:20:01Z,4,3,3,2023-12-21T13:50:01Z,23,11,14.524137931034485,17,27.5,94,0.5143254520166898,6.2,1313.6,573.9,21.893333333333334,236,1.075111709617937,0,16,68,127,11.269427669584644,16129,127,11.269427669584644,16129,123.66666666666669,11.120551545074852,15293.444444444443,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231223,SC4_20231222,2023-12-23,2023-12-22,20,21,2023-12-22T16:20:01Z,2023-12-23T16:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,208,107.30000000000008,137,0,2023-12-23T10:20:01Z,131,130,126.66666666666669,2023-12-22T16:20:01Z,16,12,12.882758620689655,16,3.5,1,1.21681723419041,3.2,2344.2000000000003,899.5999999999999,39.07000000000001,539,0.6964372855413816,2,0,69,77,8.774964387392123,5929,-22.699999999999932,-4.764451699828631,-515.2899999999969,10.333333333333329,3.2145502536643176,106.77777777777769,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231224,SC4_20231223,2023-12-24,2023-12-23,21,22,2023-12-23T10:20:01Z,2023-12-24T10:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,322,263,249.66666666666663,48,2023-12-24T16:20:01Z,208,107.30000000000008,137,2023-12-23T10:20:01Z,19,7,11.220689655172414,15,4,9.5,0.484503127171647,3.2,918.4,558.8,15.306666666666668,259,0.9644075648453176,0,24,70,114,10.677078252031311,12996,155.69999999999993,12.47798060585125,24242.48999999998,112.66666666666666,10.614455552060438,12693.777777777776,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231225,SC4_20231224,2023-12-25,2023-12-24,22,23,2023-12-24T16:20:01Z,2023-12-25T16:20:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,234,234,234,40,2023-12-25T07:20:01Z,322,263,249.66666666666663,2023-12-24T16:20:01Z,21,6,11.717241379310344,14,18.5,67.5,0.3660875608061153,2.8,752.7,48.80000000000001,12.545,48,0.7050552724106435,0,40,71,-88,-9.38083151964686,-7744,-29,-5.385164807134504,-841,-15.666666666666655,-3.9581140290126378,-245.44444444444417,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231226,SC4_20231225,2023-12-26,2023-12-25,23,24,2023-12-25T07:20:01Z,2023-12-26T07:20:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,166,157.45000000000002,150.66666666666666,61,2023-12-26T07:20:01Z,234,234,234,2023-12-25T07:20:01Z,21,6,12.317241379310344,6,18.5,67.5,0.4832406119610571,2.8,977.6,97.8,16.293333333333333,80,0.7435246608722794,0,40,72,-68,-8.246211251235321,-4624,-76.54999999999998,-8.749285685128815,-5859.902499999997,-83.33333333333334,-9.128709291752768,-6944.444444444446,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231227,SC4_20231226,2023-12-27,2023-12-26,24,25,2023-12-26T07:20:01Z,2023-12-27T07:20:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,118,118,118,47,2023-12-27T07:20:00Z,166,157.45000000000002,150.66666666666666,2023-12-26T07:20:01Z,18,7,11.593103448275862,7,9.5,8,0.2542738012508686,2,545.8000000000001,0,9.096666666666668,2,0.5066202041885157,0,61,73,-48,-6.928203230275509,-2304,-39.45000000000002,-6.280923498976883,-1556.3025000000014,-32.66666666666666,-5.715476066494081,-1067.1111111111104,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231228,SC4_20231227,2023-12-28,2023-12-27,25,26,2023-12-27T07:20:00Z,2023-12-28T07:20:00Z,24,0.95624413604339,1,0.9993055555555556,0.875,6,3.150000000000002,3.6666666666666665,3,2023-12-28T13:50:01Z,118,118,118,2023-12-27T07:20:00Z,22,9,12.27777777777778,11,18.5,52.5,0.1695621959694232,2.8,437.7999999999999,22,7.296666666666666,11,0.5110218714547222,0,47,74,-112,-10.583005244258365,-12544,-114.85,-10.716809226630843,-13190.5225,-114.33333333333331,-10.692676621563626,-13072.11111111111,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231229,SC4_20231228,2023-12-29,2023-12-28,26,27,2023-12-28T13:50:01Z,2023-12-29T13:50:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,1,1,1,0,2023-12-29T07:20:01Z,6,3.150000000000002,3.6666666666666665,2023-12-28T13:50:01Z,24,12,13.8,22,12,47.5,0.19116828929068153,3.8,516.3000000000001,96.4,8.605,54,0.628081810811396,0,1,75,-5,-2.23606797749979,-25,-2.150000000000002,-1.4662878298615187,-4.622500000000009,-2.6666666666666665,-1.632993161855452,-7.111111111111111,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231230,SC4_20231229,2023-12-30,2023-12-29,27,28,2023-12-29T07:20:01Z,2023-12-30T07:20:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,88,85.15,84.66666666666667,12,2023-12-30T15:50:01Z,1,1,1,2023-12-29T07:20:01Z,17,10,13.055172413793104,12,11,9.5,0.6481223922114048,5.1,1646.4,497.19999999999993,27.44,301,0.9085451988085318,0,0,76,87,9.327379053088816,7569,84.15,9.173330910852394,7081.222500000001,83.66666666666667,9.146948489341495,7000.111111111112,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20231231,SC4_20231230,2023-12-31,2023-12-30,28,29,2023-12-30T15:50:01Z,2023-12-31T15:50:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,141,141,140.33333333333334,2,2023-12-31T12:20:01Z,88,85.15,84.66666666666667,2023-12-30T15:50:01Z,18,10,12.20689655172414,14,5.5,6,0.589847009735744,4.1,1238,256.59999999999997,20.633333333333333,171,0.8321830286196372,0,2,77,53,7.280109889280518,2809,55.849999999999994,7.473285756613351,3119.2224999999994,55.66666666666667,7.461009761866464,3098.7777777777783,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20240101,SC4_20231231,2024-01-01,2023-12-31,29,30,2023-12-31T12:20:01Z,2024-01-01T12:20:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,12,12,11.333333333333334,26,2024-01-01T13:20:01Z,141,141,140.33333333333334,2023-12-31T12:20:01Z,24,7,11.324137931034484,13,14,56.5,0.309874826147427,4.1,761.7,89.60000000000001,12.695,62,0.6944466391048841,0,6,78,-129,-11.357816691600547,-16641,-129,-11.357816691600547,-16641,-129,-11.357816691600547,-16641,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20240102,SC4_20240101,2024-01-02,2024-01-01,30,31,2024-01-01T13:20:01Z,2024-01-02T13:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,6,6,5.666666666666667,25,2024-01-02T07:20:01Z,12,12,11.333333333333334,2024-01-01T13:20:01Z,23,5,11.46896551724138,22,22.5,91.5,0.23578874218207088,2.4,494.4,6.8,8.24,16,0.6053872887139415,0,34,79,-6,-2.449489742783178,-36,-6,-2.449489742783178,-36,-5.666666666666667,-2.3804761428476167,-32.111111111111114,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20240103,SC4_20240102,2024-01-03,2024-01-02,31,32,2024-01-02T07:20:01Z,2024-01-03T07:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,120,111,114,39,2024-01-03T15:20:01Z,6,6,5.666666666666667,2024-01-02T07:20:01Z,21,5,13.048275862068966,5,21,74,1.0635163307852675,5.5,2114.3,1354.2,35.23833333333334,480,1.2011591419334435,0,25,80,114,10.677078252031311,12996,105,10.246950765959598,11025,108.33333333333331,10.408329997330664,11736.11111111111,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20240104,SC4_20240103,2024-01-04,2024-01-03,32,33,2024-01-03T15:20:01Z,2024-01-04T15:20:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,153,152,152.33333333333334,154,2024-01-04T09:20:01Z,120,111,114,2024-01-03T15:20:01Z,18,6,11.379310344827584,16,17.5,33,1.3838776928422514,5.1,2767,1923.8,46.11666666666667,699,1.0315394210653346,1,154,81,33,5.744562646538029,1089,41,6.4031242374328485,1681,38.33333333333334,6.191391873668904,1469.4444444444453,Kevin,6.3,Spring Canyon,2A
SC4,SC4_20240105,SC4_20240104,2024-01-05,2024-01-04,33,34,2024-01-04T09:20:01Z,2024-01-05T09:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,127,118.6,116.66666666666669,87,2024-01-05T07:20:01Z,153,152,152.33333333333334,2024-01-04T09:20:01Z,18,6,11.013793103448275,11,18,34,0.9126476719944404,3.4,1816.5,731.5999999999999,30.275,353,0.7759504712947111,1,176,82,-26,-5.0990195135927845,-676,-33.400000000000006,-5.779273310719956,-1115.5600000000004,-35.66666666666667,-5.9721576223896395,-1272.1111111111115,Kevin,6.3,Spring Canyon,2A
SC6,SC6_20231217,SC6_20231216,2023-12-17,2023-12-16,2,3,2023-12-16T15:20:01Z,2023-12-17T15:20:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,120,118,115.66666666666669,36,2023-12-17T07:50:01Z,284,267,249,2023-12-16T15:20:01Z,25,11,16,18,50,113.5,0.6196801112656467,4.3,1164.6999999999998,27.2,19.411666666666665,19,0.5879370747467602,1,36,63,-164,-12.806248474865695,-26896,-149,-12.206555615733702,-22201,-133.33333333333331,-11.547005383792516,-17777.777777777774,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231218,SC6_20231217,2023-12-18,2023-12-17,3,4,2023-12-17T07:50:01Z,2023-12-18T07:50:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,77,65.60000000000001,62.666666666666664,3,2023-12-18T07:50:01Z,120,118,115.66666666666669,2023-12-17T07:50:01Z,25,14,18.83448275862069,14,70,280.5,0.7699582753824757,4.3,1526.9,169.99999999999997,25.448333333333338,141,0.6963239925441441,1,36,64,-43,-6.557438524302,-1849,-52.39999999999999,-7.238784428341543,-2745.7599999999993,-53.00000000000001,-7.280109889280519,-2809.000000000001,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231219,SC6_20231218,2023-12-19,2023-12-18,4,5,2023-12-18T07:50:01Z,2023-12-19T07:50:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,18,18,18,12,2023-12-19T09:20:01Z,77,65.60000000000001,62.666666666666664,2023-12-18T07:50:01Z,19,14,15.537931034482758,17,60,51.5,1.7296038915913827,5.7,3532.5,2852.4,58.875,1164,0.7704847079460589,2,3,65,-59,-7.681145747868608,-3481,-47.60000000000001,-6.899275324264137,-2265.7600000000007,-44.666666666666664,-6.683312551921141,-1995.1111111111109,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231220,SC6_20231219,2023-12-20,2023-12-19,5,6,2023-12-19T09:20:01Z,2023-12-20T09:20:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,17,17,17,0,2023-12-20T07:50:01Z,18,18,18,2023-12-19T09:20:01Z,16,14,14.50344827586207,15,28,8.5,1.3566759388038945,7.2,2857.9000000000005,1531.1,47.631666666666675,686,0.8504050271802575,2,0,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231221,SC6_20231220,2023-12-21,2023-12-20,6,7,2023-12-20T07:50:01Z,2023-12-21T07:50:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,15,15,14.666666666666666,0,2023-12-21T08:50:01Z,17,17,17,2023-12-20T07:50:01Z,15,11,12.820689655172414,14,1.5,0,1.2221140472879,7.2,2596.2,1431.1,43.27,591,1.0920531859378784,2,0,67,-2,-1.4142135623730951,-4,-2,-1.4142135623730951,-4,-2.333333333333334,-1.5275252316519468,-5.444444444444447,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231222,SC6_20231221,2023-12-22,2023-12-21,7,8,2023-12-21T08:50:01Z,2023-12-22T08:50:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,135,65.65000000000005,83,52,2023-12-22T15:20:01Z,15,15,14.666666666666666,2023-12-21T08:50:01Z,17,12,13.779310344827586,13,24.5,15.5,1.0886031966643503,7.8,2244.6000000000004,1066.7,37.41,442,0.9428297447885272,1,0,68,120,10.954451150103322,14400,50.65000000000005,7.116881339463237,2565.4225000000047,68.33333333333333,8.266397845091497,4669.444444444443,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231223,SC6_20231222,2023-12-23,2023-12-22,8,9,2023-12-22T15:20:01Z,2023-12-23T15:20:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,56,48.400000000000006,50.666666666666664,0,2023-12-23T10:20:01Z,135,65.65000000000005,83,2023-12-22T15:20:01Z,16,12,13.393103448275864,16,6.5,4,1.1367616400277971,4.1,2269.9,1101.7,37.83166666666667,548,0.8697336983612831,2,32,69,-79,-8.888194417315589,-6241,-17.250000000000043,-4.153311931459043,-297.5625000000015,-32.333333333333336,-5.686240703077327,-1045.4444444444446,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231224,SC6_20231223,2023-12-24,2023-12-23,9,10,2023-12-23T10:20:01Z,2023-12-24T10:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,75,73,72.66666666666667,120,2023-12-24T15:50:01Z,56,48.400000000000006,50.666666666666664,2023-12-23T10:20:01Z,14,8,11.627586206896552,14,0,0,0.7726893676164004,4.1,1466,642.2,24.433333333333337,278,0.9322357852197164,0,66,70,19,4.358898943540674,361,24.59999999999999,4.959838707054897,605.1599999999997,22.000000000000007,4.690415759823431,484.00000000000034,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231225,SC6_20231224,2023-12-25,2023-12-24,10,11,2023-12-24T15:50:01Z,2023-12-25T15:50:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,84,77.35000000000001,77.66666666666667,122,2023-12-25T16:20:01Z,75,73,72.66666666666667,2023-12-24T15:50:01Z,17,7,11.317241379310344,14,6,2,0.7662960389159139,3.4,1522.3000000000002,223.19999999999993,25.37166666666667,153,0.6416078430888821,1,133,71,9,3,81,4.3500000000000085,2.085665361461423,18.92250000000007,5,2.23606797749979,25,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231227,SC6_20231226,2023-12-27,2023-12-26,12,13,2023-12-26T10:20:01Z,2023-12-27T10:20:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,108,94.70000000000002,94,73,2023-12-27T11:50:01Z,79,63.80000000000001,68.33333333333333,2023-12-26T10:20:01Z,16,9,12.006896551724138,13,5,0.5,0.28789986091794156,3,574.5,58.8,9.575,46,0.6144341611416478,0,7,73,29,5.385164807134504,841,30.90000000000001,5.558776843874919,954.8100000000004,25.66666666666667,5.066228051190222,658.777777777778,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231228,SC6_20231227,2023-12-28,2023-12-27,13,14,2023-12-27T11:50:01Z,2023-12-28T11:50:01Z,24,0.95624413604339,1,0.9993055555555556,0.875,83,83,81.66666666666667,233,2023-12-28T15:20:01Z,108,94.70000000000002,94,2023-12-27T11:50:01Z,17,10,12.282758620689656,15,19.5,14.5,0.5699791521890201,2.4,1074.7,4.6,17.91166666666667,4,0.4414723699829349,1,193,74,-25,-5,-625,-11.700000000000015,-3.4205262752974166,-136.8900000000004,-12.333333333333329,-3.5118845842842457,-152.111111111111,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231230,SC6_20231229,2023-12-30,2023-12-29,15,16,2023-12-29T07:50:01Z,2023-12-30T07:50:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,70,69.05,68.66666666666667,53,2023-12-30T14:20:01Z,77,61,65.66666666666667,2023-12-29T07:50:01Z,16,11,13.406896551724138,13,14,6.5,0.963490959666203,4.7,2031.2,1109.6999999999998,33.85333333333333,550,1.023684275992342,2,2,76,-7,-2.6457513110645907,-49,8.049999999999997,2.837252191822221,64.80249999999995,3,1.7320508075688772,9,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20231231,SC6_20231230,2023-12-31,2023-12-30,16,17,2023-12-30T14:20:01Z,2023-12-31T14:20:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,26,26,26,0,2023-12-31T10:20:01Z,70,69.05,68.66666666666667,2023-12-30T14:20:01Z,16,10,12.620689655172416,15,5,1.5,0.8285813630041725,4.1,1637.9,535.5999999999999,27.298333333333336,278,0.8670498849401516,1,4,77,-44,-6.6332495807108,-1936,-43.05,-6.5612498809297,-1853.3025,-42.66666666666667,-6.531972647421808,-1820.4444444444448,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20240101,SC6_20231231,2024-01-01,2023-12-31,17,18,2023-12-31T10:20:01Z,2024-01-01T10:20:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,165,164,127.33333333333331,237,2024-01-01T17:00:01Z,26,26,26,2023-12-31T10:20:01Z,16,8,11,13,5,2,0.7883171070931849,3.8,1536.6,223,25.61,118,0.6481703003947096,1,103,78,139,11.789826122551595,19321,138,11.74734012447073,19044,101.33333333333331,10.066445913694333,10268.444444444443,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20240102,SC6_20240101,2024-01-02,2024-01-01,18,19,2024-01-01T17:00:01Z,2024-01-02T17:00:01Z,24,0.9560225780799352,1,0.9986111111111112,0.875,144,137,138.33333333333334,332,2024-01-02T07:20:01Z,165,164,127.33333333333331,2024-01-01T17:00:01Z,17,6,10.86013986013986,14,15,2.5,0.7985396383866481,2.6,1542,63.80000000000001,25.7,63,0.4458877614505414,1,331,79,-21,-4.58257569495584,-441,-27,-5.196152422706632,-729,11.000000000000014,3.316624790355402,121.00000000000033,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20240103,SC6_20240102,2024-01-03,2024-01-02,19,20,2024-01-02T07:20:01Z,2024-01-03T07:20:01Z,24,0.970962844034495,1,0.9986111111111112,0.9166666666666666,79,79,77.66666666666667,408,2024-01-03T09:20:01Z,144,137,138.33333333333334,2024-01-02T07:20:01Z,17,6,12.448275862068966,7,15,2.5,1.2836578581363003,5.9,2494,1546.1,41.56666666666667,541,1.1934123716277194,1,332,80,-65,-8.06225774829855,-4225,-58,-7.615773105863909,-3364,-60.66666666666667,-7.788880963698615,-3680.444444444445,Vincent,12.6,Spring Canyon,4A
SC6,SC6_20240104,SC6_20240103,2024-01-04,2024-01-03,20,21,2024-01-03T09:20:01Z,2024-01-04T09:20:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,41,34,36.333333333333336,224,2024-01-04T15:30:01Z,79,79,77.66666666666667,2024-01-03T09:20:01Z,15,7,11.02777777777778,11,1,0,1.456706045865184,5.3,2943.8999999999996,1812.9,49.06499999999999,612,1.0127325928118018,1.5,379,81,-38,-6.164414002968976,-1444,-45,-6.708203932499369,-2025,-41.333333333333336,-6.429100507328637,-1708.4444444444446,Vincent,12.6,Spring Canyon,4A
SC8,SC8_20240107,SC8_20240106,2024-01-07,2024-01-06,2,3,2024-01-06T06:50:01Z,2024-01-07T06:50:01Z,24,0.9854569636489042,1,0.9986111111111112,0.9583333333333334,243,237,239,9,2024-01-07T06:50:01Z,264,252.95,256.3333333333333,2024-01-06T06:50:01Z,14,5,10.813793103448276,6,0,0,1.6061196105702364,8.7,3216.5999999999995,2271.1,53.60999999999999,684,1.4122455288946003,1.5,1,84,-21,-4.58257569495584,-441,-15.949999999999989,-3.99374510954317,-254.40249999999963,-17.333333333333314,-4.1633319989322635,-300.4444444444438,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240108,SC8_20240107,2024-01-08,2024-01-07,3,4,2024-01-07T06:50:01Z,2024-01-08T06:50:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,242,242,242,32,2024-01-08T16:20:01Z,243,237,239,2024-01-07T06:50:01Z,15,4,8.662068965517241,6,1,0,1.348227936066713,5.1,2690.7,1157.9,44.845,552,0.6376520862183898,1.5,9,85,-1,-1,-1,5,2.23606797749979,25,3,1.7320508075688772,9,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240109,SC8_20240108,2024-01-09,2024-01-08,4,5,2024-01-08T16:20:01Z,2024-01-09T16:20:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,255,254.95,254.66666666666663,26,2024-01-09T08:50:01Z,242,242,242,2024-01-08T16:20:01Z,17,7,10.020689655172411,12,5,1.5,1.1534398888116748,3.4,2278.6000000000004,468.2,37.976666666666674,338,0.5258322534650741,1.5,26,86,13,3.605551275463989,169,12.949999999999989,3.5986108430893147,167.7024999999997,12.666666666666655,3.5590260840104357,160.4444444444442,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240110,SC8_20240109,2024-01-10,2024-01-09,5,6,2024-01-09T08:50:01Z,2024-01-10T08:50:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,253,252,252.33333333333337,9,2024-01-10T08:20:01Z,255,254.95,254.66666666666663,2024-01-09T08:50:01Z,17,7,11.179310344827586,9,5,1.5,1.128283530229326,4.9,2424.6000000000004,942.9999999999998,40.41,500,0.6742650487142697,1.5,26,87,-2,-1.4142135623730951,-4,-2.9499999999999886,-1.7175564037317634,-8.702499999999933,-2.3333333333333144,-1.5275252316519403,-5.444444444444356,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240111,SC8_20240110,2024-01-11,2024-01-10,6,7,2024-01-10T08:20:01Z,2024-01-11T08:20:01Z,24,0.9854569636489042,1,0.9986111111111112,0.9583333333333334,245,245,245,4,2024-01-11T06:50:01Z,253,252,252.33333333333337,2024-01-10T08:20:01Z,16,6,10.903448275862068,8,1.5,0.5,2.0879694019471486,8.4,4307.1,3611.3,71.78500000000001,1055,1.4313949018379415,2,9,88,-8,-2.8284271247461903,-64,-7,-2.6457513110645907,-49,-7.333333333333343,-2.7080128015453218,-53.777777777777914,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240112,SC8_20240111,2024-01-12,2024-01-11,7,8,2024-01-11T06:50:01Z,2024-01-12T06:50:01Z,24,0.9711878644003804,1,0.9993055555555556,0.9166666666666666,212,212,212,10,2024-01-12T15:30:01Z,245,245,245,2024-01-11T06:50:01Z,15,5,8.594405594405595,7,1,0,1.2126476719944406,4.1,2394.5000000000005,484.6,39.90833333333334,383,0.4618516159463039,2,4,89,-33,-5.744562646538029,-1089,-33,-5.744562646538029,-1089,-33,-5.744562646538029,-1089,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240113,SC8_20240112,2024-01-13,2024-01-12,8,9,2024-01-12T15:30:01Z,2024-01-13T15:30:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,227,226.95,226.66666666666663,2,2024-01-13T07:30:01Z,212,212,212,2024-01-12T15:30:01Z,16,7,10.26896551724138,13,3.5,2,1.0012508686587909,4.3,2071.4000000000005,621.1999999999999,34.52333333333334,317,0.6803715332329531,1.5,2,90,15,3.872983346207417,225,14.949999999999989,3.866522985836239,223.50249999999969,14.666666666666655,3.829708431025351,215.11111111111083,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240114,SC8_20240113,2024-01-14,2024-01-13,9,10,2024-01-13T07:30:01Z,2024-01-14T07:30:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,214,213.95,213.66666666666663,0,2024-01-14T11:30:01Z,227,226.95,226.66666666666663,2024-01-13T07:30:01Z,16,7,11.16551724137931,7,3.5,2,0.7680333564975678,4.3,1608.1,547.9999999999999,26.801666666666662,251,0.8229406773940998,1,2,91,-13,-3.605551275463989,-169,-13,-3.605551275463989,-169,-13,-3.605551275463989,-169,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240115,SC8_20240114,2024-01-15,2024-01-14,10,11,2024-01-14T11:30:01Z,2024-01-15T11:30:01Z,24,0.9854569636489042,1,0.9986111111111112,0.9583333333333334,271,271,271,2,2024-01-15T16:00:01Z,214,213.95,213.66666666666663,2024-01-14T11:30:01Z,15,7,10.855172413793104,14,0.5,0,0.5113351877607788,2.4,1067.4,17.8,17.79,21,0.5597676464589648,1,0,92,57,7.54983443527075,3249,57.05000000000001,7.553145040312678,3254.7025000000012,57.33333333333334,7.571877794400366,3287.111111111112,Skyler,16.5,Spring Canyon,4A
SC8,SC8_20240116,SC8_20240115,2024-01-16,2024-01-15,11,12,2024-01-15T16:00:01Z,2024-01-16T16:00:01Z,24,0.985685343022932,1,0.9993055555555556,0.9583333333333334,284,284,284,12,2024-01-16T16:30:01Z,271,271,271,2024-01-15T16:00:01Z,17,8,11.096551724137932,14,5.5,2.5,0.42293259207783185,3,876.6,52.8,14.61,41,0.600265886794904,0,12,93,13,3.605551275463989,169,13,3.605551275463989,169,13,3.605551275463989,169,Skyler,16.5,Spring Canyon,4A
